employee_id,first_name,last_name,email,phone,hire_date,termination_date,store_id,job_title
16245,Anika,Patel,anika.patel@gmail.com,+91-6748601404,2025-09-08,,9942,Store Manager
16246,Vivaan,Bose,vivaan.bose@gmail.com,+91-6104762008,2025-06-09,,2251,Store Manager
16247,Shaurya,Nair,shaurya.nair@outlook.com,+91-6651207735,2024-06-03,,7119,Cashier
16248,Sara,Das,sara.das@yahoo.in,+91-6414759521,2025-02-12,,90,Cashier
16249,Vivaan,Yadav,vivaan.yadav@yahoo.in,+91-8881547931,2025-08-16,,7089,Inventory Executive
16250,Myra,Mishra,myra.mishra@gmail.com,+91-8223266717,2024-09-07,,15861,Inventory Executive
16251,Ira,Gowda,ira.gowda@croma.in,+91-8121042505,2025-02-24,,4754,Sales Associate
16252,Sara,Kulkarni,sara.kulkarni@yahoo.in,+91-6486586515,2024-02-19,,11025,Assistant Manager
16253,Shaurya,Shetty,shaurya.shetty@croma.in,+91-6758073843,2025-01-03,,2474,Assistant Manager
16254,Myra,Sharma,myra.sharma@outlook.com,+91-9796985402,2025-04-14,,6202,Inventory Executive
16255,Aadhya,Shetty,aadhya.shetty@outlook.com,+91-8225666416,2024-04-14,,5543,Inventory Executive
16256,Aditya,Reddy,aditya.reddy@gmail.com,+91-9803786182,2025-04-24,,3918,Store Manager
16257,Sai,Das,sai.das@croma.in,+91-9253993298,2024-05-31,,11620,Cashier
16258,Aisha,Patel,aisha.patel@gmail.com,+91-8174952435,2025-02-05,,9508,Sales Associate
16259,Ananya,Patel,ananya.patel@croma.in,+91-8366500196,2024-08-16,,2064,Visual Merchandiser
16260,Ishaan,Patel,ishaan.patel@outlook.com,+91-9691609741,2025-08-30,,9491,Inventory Executive
16261,Vivaan,Das,vivaan.das@yahoo.in,+91-7897368428,2024-03-09,,10460,Assistant Manager
16262,Krishna,Shetty,krishna.shetty@outlook.com,+91-6607012757,2024-05-26,,14998,Visual Merchandiser
16263,Aarav,Das,aarav.das@outlook.com,+91-7170979953,2025-01-02,,8603,Cashier
16264,Pari,Kulkarni,pari.kulkarni@yahoo.in,+91-9198562120,2024-03-23,,18847,Visual Merchandiser
16265,Arjun,Gowda,arjun.gowda@yahoo.in,+91-9334367341,2024-04-18,,9583,Inventory Executive
16266,Vivaan,Reddy,vivaan.reddy@outlook.com,+91-9614903769,2024-12-09,,7582,Store Manager
16267,Aditya,Mishra,aditya.mishra@gmail.com,+91-6543603978,2024-07-23,,17746,Sales Associate
16268,Myra,Bose,myra.bose@gmail.com,+91-8525534345,2024-06-06,,9169,Visual Merchandiser
16269,Ishaan,Mehta,ishaan.mehta@yahoo.in,+91-7252668597,2024-02-02,,18669,Customer Support
16270,Pari,Sharma,pari.sharma@yahoo.in,+91-7030360820,2025-07-13,,7465,Inventory Executive
16271,Aarav,Gowda,aarav.gowda@outlook.com,+91-9684513592,2025-04-10,,8902,Assistant Manager
16272,Aisha,Gupta,aisha.gupta@gmail.com,+91-9226115542,2025-03-07,,20702,Inventory Executive
16273,Pari,Rao,pari.rao@croma.in,+91-6974308417,2025-03-20,,7471,Store Manager
16274,Vihaan,Shetty,vihaan.shetty@yahoo.in,+91-9992136679,2024-04-13,,4799,Assistant Manager
16275,Rudra,Mehta,rudra.mehta@gmail.com,+91-9802651899,2024-11-11,,1685,Sales Associate
16276,Aisha,Bose,aisha.bose@outlook.com,+91-9702238926,2024-02-21,,12070,Customer Support
16277,Vihaan,Reddy,vihaan.reddy@croma.in,+91-9463744375,2025-01-05,,15343,Assistant Manager
16278,Ishaan,Nair,ishaan.nair@yahoo.in,+91-6405422942,2025-01-27,,9089,Assistant Manager
16279,Vivaan,Rao,vivaan.rao@yahoo.in,+91-7304630418,2025-01-28,,603,Assistant Manager
16280,Anika,Khan,anika.khan@gmail.com,+91-9913799242,2024-08-23,,11577,Sales Associate
16281,Aarav,Shetty,aarav.shetty@gmail.com,+91-8366952107,2025-03-28,,17457,Sales Associate
16282,Pari,Mishra,pari.mishra@croma.in,+91-6088014841,2025-03-24,,3856,Inventory Executive
16283,Ishaan,Khan,ishaan.khan@gmail.com,+91-6945619659,2025-03-22,,19247,Assistant Manager
16284,Anika,Gupta,anika.gupta@yahoo.in,+91-9891679667,2025-04-21,,19307,Customer Support
16285,Aadhya,Iyer,aadhya.iyer@croma.in,+91-9549890469,2025-07-24,,7056,Customer Support
16286,Aisha,Mehta,aisha.mehta@yahoo.in,+91-9188063512,2024-10-08,,7937,Cashier
16287,Aisha,Singh,aisha.singh@outlook.com,+91-7118488682,2024-11-19,,15134,Sales Associate
16288,Rudra,Rao,rudra.rao@yahoo.in,+91-7009736400,2025-08-25,,4246,Store Manager
16289,Ananya,Verma,ananya.verma@gmail.com,+91-6024583438,2025-01-02,,2737,Customer Support
16290,Aarav,Nair,aarav.nair@outlook.com,+91-8782394816,2025-07-11,,13509,Inventory Executive
16291,Ira,Das,ira.das@gmail.com,+91-7989806895,2024-04-07,,7566,Cashier
16292,Pari,Iyer,pari.iyer@gmail.com,+91-9145993949,2025-01-18,,5086,Customer Support
16293,Aisha,Shetty,aisha.shetty@yahoo.in,+91-8371592543,2025-05-18,,20684,Inventory Executive
16294,Ananya,Khan,ananya.khan@yahoo.in,+91-8705736326,2025-04-21,,1001,Visual Merchandiser
16295,Krishna,Mishra,krishna.mishra@outlook.com,+91-6860844011,2024-03-26,,7367,Cashier
16296,Myra,Mehta,myra.mehta@croma.in,+91-9604151387,2024-01-08,,7703,Sales Associate
16297,Aisha,Das,aisha.das@yahoo.in,+91-7711651315,2024-08-19,,1845,Visual Merchandiser
16298,Anika,Shetty,anika.shetty@yahoo.in,+91-8136133996,2025-05-09,,20066,Assistant Manager
16299,Ishaan,Singh,ishaan.singh@croma.in,+91-9901931844,2024-06-12,,19839,Customer Support
16300,Sara,Chopra,sara.chopra@yahoo.in,+91-6245342003,2025-04-17,,3847,Visual Merchandiser
16301,Rudra,Iyer,rudra.iyer@croma.in,+91-8393975013,2025-08-01,,17854,Visual Merchandiser
16302,Myra,Yadav,myra.yadav@outlook.com,+91-9356491457,2024-09-01,,10178,Inventory Executive
16303,Ishaan,Rao,ishaan.rao@yahoo.in,+91-9798321041,2024-08-10,,351,Inventory Executive
16304,Arjun,Ghosh,arjun.ghosh@croma.in,+91-7047274947,2025-02-25,,17754,Assistant Manager
16305,Diya,Gowda,diya.gowda@gmail.com,+91-9955875795,2024-11-20,,11337,Visual Merchandiser
16306,Aisha,Bose,aisha.bose@yahoo.in,+91-9348454797,2024-04-18,,3032,Assistant Manager
16307,Ira,Verma,ira.verma@yahoo.in,+91-7251398797,2025-06-20,,15896,Assistant Manager
16308,Ishaan,Iyer,ishaan.iyer@croma.in,+91-9198880467,2025-08-13,,17233,Cashier
16309,Shaurya,Kulkarni,shaurya.kulkarni@gmail.com,+91-6938312099,2024-06-28,,329,Customer Support
16310,Shaurya,Das,shaurya.das@outlook.com,+91-6193171194,2024-11-05,,7652,Visual Merchandiser
16311,Vivaan,Gowda,vivaan.gowda@outlook.com,+91-7099683443,2024-01-07,,18445,Visual Merchandiser
16312,Shaurya,Sharma,shaurya.sharma@yahoo.in,+91-8858650608,2025-08-16,,13170,Sales Associate
16313,Pari,Ghosh,pari.ghosh@yahoo.in,+91-8022333697,2024-04-27,,9940,Inventory Executive
16314,Aditya,Rao,aditya.rao@yahoo.in,+91-7575365356,2024-01-29,,13317,Visual Merchandiser
16315,Aarav,Shetty,aarav.shetty@yahoo.in,+91-6572057012,2025-02-26,,3441,Cashier
16316,Rudra,Patel,rudra.patel@croma.in,+91-9343691032,2025-07-20,,19309,Inventory Executive
16317,Pari,Patel,pari.patel@outlook.com,+91-7454604309,2024-08-21,,13600,Cashier
16318,Aisha,Rao,aisha.rao@yahoo.in,+91-9025027898,2025-08-18,,1694,Visual Merchandiser
16319,Aadhya,Gupta,aadhya.gupta@croma.in,+91-8356785052,2024-04-15,,4982,Customer Support
16320,Aarav,Verma,aarav.verma@outlook.com,+91-8238031139,2024-11-21,,14266,Visual Merchandiser
16321,Shaurya,Mehta,shaurya.mehta@gmail.com,+91-6230937133,2024-09-20,,2146,Inventory Executive
16322,Aarav,Gupta,aarav.gupta@outlook.com,+91-7998492916,2025-04-16,,12643,Customer Support
16323,Aarav,Iyer,aarav.iyer@outlook.com,+91-8246292691,2024-11-30,,19750,Customer Support
16324,Arjun,Shetty,arjun.shetty@yahoo.in,+91-7187643151,2025-07-06,,4099,Visual Merchandiser
16325,Shaurya,Gowda,shaurya.gowda@gmail.com,+91-8228137158,2025-01-27,,7791,Inventory Executive
16326,Ananya,Reddy,ananya.reddy@gmail.com,+91-6503720711,2024-02-26,,17065,Store Manager
16327,Ananya,Das,ananya.das@outlook.com,+91-8400285374,2025-08-11,,7391,Assistant Manager
16328,Pari,Kulkarni,pari.kulkarni@yahoo.in,+91-6604014698,2024-06-27,,10721,Store Manager
16329,Myra,Gowda,myra.gowda@yahoo.in,+91-8308644744,2024-08-05,,14603,Assistant Manager
16330,Kiara,Bose,kiara.bose@croma.in,+91-6865528569,2024-06-05,,12489,Customer Support
16331,Anika,Shetty,anika.shetty@outlook.com,+91-8237301585,2024-08-20,,16684,Inventory Executive
16332,Sai,Shetty,sai.shetty@yahoo.in,+91-8362492118,2024-01-16,,13943,Store Manager
16333,Aarav,Ghosh,aarav.ghosh@outlook.com,+91-8625498255,2024-02-06,,10649,Visual Merchandiser
16334,Kiara,Gupta,kiara.gupta@gmail.com,+91-6264264130,2025-02-14,,4852,Sales Associate
16335,Aditya,Singh,aditya.singh@yahoo.in,+91-6704035273,2024-08-31,,5587,Assistant Manager
16336,Ishaan,Reddy,ishaan.reddy@croma.in,+91-9820393198,2025-04-09,,2155,Store Manager
16337,Vivaan,Shetty,vivaan.shetty@outlook.com,+91-8205180042,2024-02-14,,1178,Sales Associate
16338,Aditya,Reddy,aditya.reddy@gmail.com,+91-9855314187,2024-09-29,,14838,Sales Associate
16339,Ishaan,Yadav,ishaan.yadav@croma.in,+91-7210627776,2024-05-08,,698,Cashier
16340,Ananya,Verma,ananya.verma@yahoo.in,+91-7601382029,2025-08-20,,10375,Customer Support
16341,Vihaan,Sharma,vihaan.sharma@gmail.com,+91-9462935250,2025-08-15,,7067,Customer Support
16342,Pari,Reddy,pari.reddy@croma.in,+91-9842219830,2024-08-02,,1684,Customer Support
16343,Diya,Gowda,diya.gowda@gmail.com,+91-9126448707,2024-04-25,,14164,Customer Support
16344,Shaurya,Das,shaurya.das@gmail.com,+91-7882138257,2024-05-07,,15636,Inventory Executive
16345,Aisha,Chopra,aisha.chopra@croma.in,+91-7832663501,2024-01-24,,18113,Store Manager
16346,Shaurya,Chopra,shaurya.chopra@outlook.com,+91-8081933418,2024-12-05,,1225,Cashier
16347,Aarav,Gupta,aarav.gupta@croma.in,+91-9846573628,2024-04-08,,17645,Inventory Executive
16348,Aarav,Mishra,aarav.mishra@outlook.com,+91-6232159996,2025-09-03,,8371,Visual Merchandiser
16349,Vivaan,Das,vivaan.das@gmail.com,+91-7714615261,2025-05-14,,1364,Customer Support
16350,Ishaan,Kulkarni,ishaan.kulkarni@outlook.com,+91-9677249572,2025-08-02,,5812,Store Manager
16351,Shaurya,Iyer,shaurya.iyer@gmail.com,+91-8912384086,2025-06-24,,3941,Store Manager
16352,Krishna,Das,krishna.das@outlook.com,+91-6329392695,2024-12-20,,14953,Inventory Executive
16353,Pari,Kulkarni,pari.kulkarni@croma.in,+91-9723816909,2024-07-15,,5216,Inventory Executive
16354,Vihaan,Mishra,vihaan.mishra@croma.in,+91-6302141583,2025-04-07,,7162,Store Manager
16355,Ira,Khan,ira.khan@croma.in,+91-7362760396,2024-11-28,,1784,Assistant Manager
16356,Ira,Patel,ira.patel@croma.in,+91-6926018040,2024-03-18,,7451,Inventory Executive
16357,Aarav,Bose,aarav.bose@croma.in,+91-6696238875,2025-03-14,,2634,Assistant Manager
16358,Aditya,Mishra,aditya.mishra@gmail.com,+91-8162577756,2025-04-02,,15038,Inventory Executive
16359,Aarav,Rao,aarav.rao@yahoo.in,+91-7268177712,2025-01-02,,9115,Visual Merchandiser
16360,Sai,Mehta,sai.mehta@gmail.com,+91-7838318578,2024-02-19,,4802,Inventory Executive
16361,Sai,Gowda,sai.gowda@outlook.com,+91-7877988530,2024-09-01,,8075,Sales Associate
16362,Diya,Patel,diya.patel@yahoo.in,+91-6322596111,2025-06-08,,18012,Customer Support
16363,Krishna,Singh,krishna.singh@croma.in,+91-9273250113,2024-03-13,,8143,Store Manager
16364,Pari,Kulkarni,pari.kulkarni@croma.in,+91-9991131877,2025-04-15,,20511,Assistant Manager
16365,Vivaan,Verma,vivaan.verma@gmail.com,+91-6255003327,2025-03-21,,13157,Assistant Manager
16366,Pari,Yadav,pari.yadav@yahoo.in,+91-9048117211,2024-02-21,,6034,Cashier
16367,Ananya,Reddy,ananya.reddy@croma.in,+91-9413976560,2024-05-18,,20909,Customer Support
16368,Vivaan,Verma,vivaan.verma@yahoo.in,+91-6075802609,2024-05-26,,14723,Cashier
16369,Ananya,Shetty,ananya.shetty@outlook.com,+91-9201128249,2025-04-21,,8331,Store Manager
16370,Ananya,Mehta,ananya.mehta@gmail.com,+91-6013012925,2024-05-27,,17070,Store Manager
16371,Sai,Bose,sai.bose@gmail.com,+91-6380216544,2024-07-16,,15737,Sales Associate
16372,Diya,Reddy,diya.reddy@outlook.com,+91-9916557502,2024-02-28,,13270,Visual Merchandiser
16373,Shaurya,Chopra,shaurya.chopra@croma.in,+91-7010294828,2025-06-15,,7214,Store Manager
16374,Anika,Mishra,anika.mishra@gmail.com,+91-6738379292,2024-07-25,,4531,Store Manager
16375,Aditya,Patel,aditya.patel@croma.in,+91-9621736367,2025-01-07,,16467,Visual Merchandiser
16376,Aisha,Kulkarni,aisha.kulkarni@gmail.com,+91-7932908179,2024-03-12,,4929,Customer Support
16377,Shaurya,Singh,shaurya.singh@outlook.com,+91-8905241905,2025-03-04,,5576,Sales Associate
16378,Aarav,Patel,aarav.patel@outlook.com,+91-8436747200,2025-06-11,,2337,Store Manager
16379,Sai,Mishra,sai.mishra@croma.in,+91-6734229741,2025-07-23,,18515,Store Manager
16380,Arjun,Sharma,arjun.sharma@croma.in,+91-7377673888,2025-01-15,,19057,Visual Merchandiser
16381,Shaurya,Gowda,shaurya.gowda@gmail.com,+91-9186147019,2024-05-16,,3138,Cashier
16382,Pari,Khan,pari.khan@outlook.com,+91-6281165247,2024-10-21,,9536,Visual Merchandiser
16383,Aadhya,Mehta,aadhya.mehta@croma.in,+91-7496933074,2025-03-06,,4097,Inventory Executive
16384,Aadhya,Iyer,aadhya.iyer@croma.in,+91-7762172133,2025-01-14,,11353,Assistant Manager
16385,Rudra,Shetty,rudra.shetty@croma.in,+91-8799446674,2025-01-22,,183,Cashier
16386,Sara,Sharma,sara.sharma@gmail.com,+91-7211888751,2025-07-08,,10815,Customer Support
16387,Vivaan,Patel,vivaan.patel@gmail.com,+91-7818752623,2024-05-03,,10604,Visual Merchandiser
16388,Vihaan,Singh,vihaan.singh@croma.in,+91-6772204364,2025-05-17,,19779,Assistant Manager
16389,Ira,Singh,ira.singh@outlook.com,+91-8305011725,2024-04-27,,10693,Sales Associate
16390,Anika,Patel,anika.patel@yahoo.in,+91-9953236835,2025-08-15,,2663,Customer Support
16391,Arjun,Kulkarni,arjun.kulkarni@yahoo.in,+91-8354494916,2025-01-15,,14119,Sales Associate
16392,Pari,Chopra,pari.chopra@croma.in,+91-6849958070,2024-09-05,,854,Inventory Executive
16393,Vivaan,Verma,vivaan.verma@croma.in,+91-6353672500,2024-01-05,,16134,Customer Support
16394,Ishaan,Shetty,ishaan.shetty@croma.in,+91-7958667811,2024-08-04,,4613,Sales Associate
16395,Kiara,Gupta,kiara.gupta@outlook.com,+91-8748375296,2024-06-27,,9941,Assistant Manager
16396,Vihaan,Singh,vihaan.singh@croma.in,+91-7351653212,2024-11-02,,10269,Store Manager
16397,Myra,Mishra,myra.mishra@croma.in,+91-9931981080,2024-05-11,,6847,Assistant Manager
16398,Ishaan,Yadav,ishaan.yadav@croma.in,+91-9793320590,2025-05-08,,16524,Store Manager
16399,Aisha,Sharma,aisha.sharma@yahoo.in,+91-6222443378,2024-04-16,,2163,Assistant Manager
16400,Sai,Khan,sai.khan@yahoo.in,+91-7814578686,2024-01-20,,484,Visual Merchandiser
16401,Diya,Mishra,diya.mishra@yahoo.in,+91-9820759716,2025-04-02,,3937,Visual Merchandiser
16402,Aisha,Yadav,aisha.yadav@outlook.com,+91-7344993885,2025-07-06,,9640,Sales Associate
16403,Myra,Nair,myra.nair@outlook.com,+91-7169414480,2024-08-06,,8202,Customer Support
16404,Arjun,Iyer,arjun.iyer@gmail.com,+91-8771659751,2024-10-02,,7166,Customer Support
16405,Aisha,Yadav,aisha.yadav@croma.in,+91-7563355619,2024-05-09,,9350,Sales Associate
16406,Shaurya,Yadav,shaurya.yadav@gmail.com,+91-6076216242,2024-12-05,,5533,Assistant Manager
16407,Sara,Khan,sara.khan@yahoo.in,+91-8665882211,2025-02-18,,8975,Visual Merchandiser
16408,Aarav,Das,aarav.das@croma.in,+91-6021096062,2024-05-24,,7412,Assistant Manager
16409,Aarav,Mehta,aarav.mehta@gmail.com,+91-7679694780,2024-11-15,,13621,Cashier
16410,Anika,Sharma,anika.sharma@outlook.com,+91-6067539089,2024-07-17,,5449,Assistant Manager
16411,Vihaan,Verma,vihaan.verma@gmail.com,+91-8343714504,2025-08-07,,20038,Cashier
16412,Anika,Chopra,anika.chopra@yahoo.in,+91-8554944641,2025-02-14,,14550,Store Manager
16413,Aditya,Chopra,aditya.chopra@yahoo.in,+91-9551385933,2024-02-25,,2121,Assistant Manager
16414,Aditya,Nair,aditya.nair@croma.in,+91-9794747263,2024-08-07,,851,Cashier
16415,Arjun,Gupta,arjun.gupta@outlook.com,+91-7243812024,2024-05-01,,15281,Cashier
16416,Aditya,Kulkarni,aditya.kulkarni@yahoo.in,+91-6715923103,2024-11-03,,13529,Sales Associate
16417,Sara,Yadav,sara.yadav@yahoo.in,+91-9812668857,2025-09-01,,16235,Inventory Executive
16418,Ira,Das,ira.das@outlook.com,+91-9508346071,2024-06-09,,11270,Visual Merchandiser
16419,Ira,Rao,ira.rao@outlook.com,+91-7659083153,2024-07-30,,7156,Customer Support
16420,Kiara,Chopra,kiara.chopra@croma.in,+91-7795313621,2024-11-23,,1679,Store Manager
16421,Kiara,Gowda,kiara.gowda@yahoo.in,+91-6256292475,2025-09-05,,12498,Store Manager
16422,Vivaan,Kulkarni,vivaan.kulkarni@yahoo.in,+91-8937857735,2025-06-08,,7793,Customer Support
16423,Myra,Reddy,myra.reddy@gmail.com,+91-9786992573,2024-07-27,,5585,Store Manager
16424,Anika,Bose,anika.bose@outlook.com,+91-9055416694,2024-08-06,,15896,Customer Support
16425,Vihaan,Ghosh,vihaan.ghosh@gmail.com,+91-9768987511,2024-04-07,,20269,Store Manager
16426,Aditya,Reddy,aditya.reddy@gmail.com,+91-8934589901,2025-01-07,,18630,Store Manager
16427,Ananya,Singh,ananya.singh@yahoo.in,+91-9025507373,2024-03-26,,8339,Store Manager
16428,Sai,Gowda,sai.gowda@yahoo.in,+91-6560756099,2024-07-02,,19457,Assistant Manager
16429,Pari,Reddy,pari.reddy@croma.in,+91-6936194666,2024-01-23,,7454,Assistant Manager
16430,Ananya,Singh,ananya.singh@gmail.com,+91-7421768140,2025-07-20,,9356,Assistant Manager
16431,Ira,Das,ira.das@croma.in,+91-7078651727,2024-05-09,,4550,Cashier
16432,Krishna,Rao,krishna.rao@yahoo.in,+91-9988210752,2024-12-01,,15306,Customer Support
16433,Aarav,Gupta,aarav.gupta@croma.in,+91-6647619924,2024-09-21,,17973,Sales Associate
16434,Shaurya,Gupta,shaurya.gupta@gmail.com,+91-8541068972,2025-03-03,,19993,Visual Merchandiser
16435,Kiara,Yadav,kiara.yadav@outlook.com,+91-7913074175,2024-08-26,,3872,Visual Merchandiser
16436,Aisha,Patel,aisha.patel@croma.in,+91-7717050564,2025-04-25,,18735,Cashier
16437,Diya,Ghosh,diya.ghosh@yahoo.in,+91-7087657104,2024-01-31,,4774,Assistant Manager
16438,Aadhya,Nair,aadhya.nair@yahoo.in,+91-7235599066,2024-08-29,,18812,Customer Support
16439,Diya,Khan,diya.khan@croma.in,+91-6922627212,2025-09-05,,13499,Cashier
16440,Aarav,Khan,aarav.khan@yahoo.in,+91-9033974293,2025-07-19,,8654,Cashier
16441,Sai,Khan,sai.khan@gmail.com,+91-8365280876,2024-03-19,,15823,Visual Merchandiser
16442,Diya,Gowda,diya.gowda@croma.in,+91-6401900601,2025-09-03,,3428,Visual Merchandiser
16443,Vihaan,Gupta,vihaan.gupta@yahoo.in,+91-9152348079,2025-01-26,,4703,Customer Support
16444,Sara,Bose,sara.bose@gmail.com,+91-9107458517,2025-03-14,,7909,Store Manager
16445,Shaurya,Mishra,shaurya.mishra@outlook.com,+91-8920397123,2024-03-01,,9280,Customer Support
16446,Aarav,Das,aarav.das@gmail.com,+91-8546402673,2024-06-04,,8021,Inventory Executive
16447,Vivaan,Yadav,vivaan.yadav@croma.in,+91-6077125099,2025-07-22,,13622,Inventory Executive
16448,Aisha,Khan,aisha.khan@gmail.com,+91-8191922765,2025-05-28,,2304,Store Manager
16449,Diya,Kulkarni,diya.kulkarni@gmail.com,+91-9656501545,2024-06-25,,9485,Visual Merchandiser
16450,Krishna,Gupta,krishna.gupta@yahoo.in,+91-6236981289,2024-07-08,,5016,Inventory Executive
16451,Vivaan,Mehta,vivaan.mehta@gmail.com,+91-7377940360,2024-09-11,,20313,Cashier
16452,Krishna,Chopra,krishna.chopra@gmail.com,+91-9840058961,2024-05-23,,9509,Assistant Manager
16453,Aarav,Mehta,aarav.mehta@croma.in,+91-6018447389,2025-05-24,,17133,Visual Merchandiser
16454,Anika,Kulkarni,anika.kulkarni@croma.in,+91-6842550433,2024-10-21,,19201,Inventory Executive
16455,Aadhya,Das,aadhya.das@gmail.com,+91-7326829508,2024-09-10,,19620,Cashier
16456,Anika,Gowda,anika.gowda@croma.in,+91-8248686885,2025-04-03,,8727,Visual Merchandiser
16457,Myra,Ghosh,myra.ghosh@gmail.com,+91-6632659197,2025-05-09,,9391,Sales Associate
16458,Ira,Kulkarni,ira.kulkarni@yahoo.in,+91-9511632745,2025-07-28,,8150,Visual Merchandiser
16459,Pari,Shetty,pari.shetty@gmail.com,+91-6163743556,2025-04-07,,12251,Sales Associate
16460,Diya,Bose,diya.bose@yahoo.in,+91-8979737883,2025-07-02,,17997,Visual Merchandiser
16461,Anika,Rao,anika.rao@gmail.com,+91-8124976591,2024-06-10,,10126,Customer Support
16462,Aisha,Ghosh,aisha.ghosh@gmail.com,+91-6249883944,2025-07-20,,18674,Sales Associate
16463,Krishna,Sharma,krishna.sharma@gmail.com,+91-7552510009,2024-05-29,,20296,Inventory Executive
16464,Rudra,Iyer,rudra.iyer@croma.in,+91-9636424923,2024-12-01,,19564,Sales Associate
16465,Sai,Verma,sai.verma@gmail.com,+91-9222948505,2025-09-08,,13478,Visual Merchandiser
16466,Sai,Rao,sai.rao@gmail.com,+91-6047135012,2025-03-30,,20837,Store Manager
16467,Ishaan,Mishra,ishaan.mishra@outlook.com,+91-7484264223,2025-09-04,,17829,Cashier
16468,Pari,Singh,pari.singh@yahoo.in,+91-8975543490,2025-07-30,,1836,Customer Support
16469,Aditya,Sharma,aditya.sharma@croma.in,+91-7893140119,2024-12-15,,13970,Store Manager
16470,Vihaan,Verma,vihaan.verma@gmail.com,+91-7501510677,2025-03-24,,13119,Inventory Executive
16471,Shaurya,Khan,shaurya.khan@croma.in,+91-6786045678,2025-08-22,,13490,Customer Support
16472,Krishna,Gowda,krishna.gowda@outlook.com,+91-7965057242,2024-04-05,,12378,Sales Associate
16473,Krishna,Reddy,krishna.reddy@croma.in,+91-7355203429,2024-03-15,,7938,Store Manager
16474,Aisha,Mishra,aisha.mishra@outlook.com,+91-8544051695,2024-09-30,,14712,Sales Associate
16475,Krishna,Singh,krishna.singh@outlook.com,+91-9150667457,2025-01-15,,1817,Inventory Executive
16476,Ananya,Yadav,ananya.yadav@croma.in,+91-9923870032,2024-08-07,,13617,Assistant Manager
16477,Ishaan,Reddy,ishaan.reddy@outlook.com,+91-7926909393,2025-01-10,,1601,Customer Support
16478,Kiara,Iyer,kiara.iyer@outlook.com,+91-9401484746,2025-05-27,,10129,Store Manager
16479,Ananya,Yadav,ananya.yadav@croma.in,+91-9695421766,2025-09-11,,4150,Visual Merchandiser
16480,Ishaan,Mehta,ishaan.mehta@yahoo.in,+91-6258508317,2024-06-02,,7863,Store Manager
16481,Arjun,Verma,arjun.verma@yahoo.in,+91-9316982850,2025-08-03,,10331,Sales Associate
16482,Ishaan,Yadav,ishaan.yadav@gmail.com,+91-7070561828,2025-01-22,,17861,Sales Associate
16483,Pari,Shetty,pari.shetty@croma.in,+91-9993823148,2024-11-30,,5380,Assistant Manager
16484,Vivaan,Patel,vivaan.patel@yahoo.in,+91-8088982850,2025-02-01,,19048,Sales Associate
16485,Anika,Das,anika.das@outlook.com,+91-8124044374,2025-02-05,,4956,Sales Associate
16486,Kiara,Shetty,kiara.shetty@yahoo.in,+91-8424281579,2024-02-15,,16162,Visual Merchandiser
16487,Sara,Kulkarni,sara.kulkarni@gmail.com,+91-6829636867,2024-09-12,,1416,Store Manager
16488,Pari,Gowda,pari.gowda@yahoo.in,+91-8873126023,2024-04-28,,14067,Assistant Manager
16489,Rudra,Iyer,rudra.iyer@yahoo.in,+91-9973871758,2024-01-28,,8089,Customer Support
16490,Aditya,Mishra,aditya.mishra@croma.in,+91-9670342786,2024-11-19,,9977,Customer Support
16491,Kiara,Gupta,kiara.gupta@outlook.com,+91-6667039200,2025-07-16,,11871,Inventory Executive
16492,Aadhya,Singh,aadhya.singh@yahoo.in,+91-8328973355,2024-12-10,,15815,Sales Associate
16493,Pari,Iyer,pari.iyer@outlook.com,+91-7880476374,2024-01-21,,11486,Customer Support
16494,Aditya,Shetty,aditya.shetty@yahoo.in,+91-9906153883,2025-03-02,,9272,Sales Associate
16495,Vivaan,Gowda,vivaan.gowda@croma.in,+91-8059254783,2024-05-20,,8409,Sales Associate
16496,Rudra,Mishra,rudra.mishra@yahoo.in,+91-6885351645,2025-09-05,,4785,Visual Merchandiser
16497,Vihaan,Mishra,vihaan.mishra@yahoo.in,+91-6167211525,2024-09-28,,10921,Sales Associate
16498,Ishaan,Gupta,ishaan.gupta@croma.in,+91-8408223574,2024-08-26,,9187,Sales Associate
16499,Ishaan,Iyer,ishaan.iyer@outlook.com,+91-8160173385,2025-02-21,,5194,Store Manager
16500,Krishna,Bose,krishna.bose@croma.in,+91-7014604646,2024-03-24,,4891,Store Manager
16501,Vihaan,Iyer,vihaan.iyer@yahoo.in,+91-9238111812,2025-08-08,,17158,Visual Merchandiser
16502,Vihaan,Patel,vihaan.patel@yahoo.in,+91-6221119744,2024-10-07,,17498,Inventory Executive
16503,Vihaan,Nair,vihaan.nair@gmail.com,+91-8302659529,2025-08-27,,4610,Sales Associate
16504,Sai,Shetty,sai.shetty@gmail.com,+91-8599666426,2025-06-22,,9420,Assistant Manager
16505,Sai,Sharma,sai.sharma@gmail.com,+91-7216892096,2024-01-30,,14153,Sales Associate
16506,Krishna,Kulkarni,krishna.kulkarni@yahoo.in,+91-6193411845,2024-12-16,,15246,Customer Support
16507,Ishaan,Khan,ishaan.khan@croma.in,+91-8985600881,2025-06-23,,7306,Customer Support
16508,Aadhya,Sharma,aadhya.sharma@croma.in,+91-6380533679,2025-05-05,,8933,Assistant Manager
16509,Ishaan,Verma,ishaan.verma@gmail.com,+91-8170372235,2024-12-10,,19298,Inventory Executive
